Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1975,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1975,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1977,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,Male,Age25_29,[25-29],0,0,,0
EU,Europe,ALB,Albania,1987,Male,Age30_34,[30-34],4,2.98507463,,3.17965024
EU,Europe,ALB,Albania,1988,Male,Age25_29,[25-29],3,2.0979021,,1.98019802
EU,Europe,ALB,Albania,1989,Male,Age30_34,[30-34],5,3.40136054,,3.84319754
EU,Europe,ALB,Albania,1993,Male,Age30_34,[30-34],3,1.47783251,,2.46507806
EU,Europe,ALB,Albania,1994,Male,Age25_29,[25-29],4,2.06185567,,3.73831776
EU,Europe,ALB,Albania,1995,Male,Age25_29,[25-29],8,4.18848168,,7.56859035
EU,Europe,ALB,Albania,1998,Male,Age30_34,[30-34],11,5.06912442,,8.37138508
EU,Europe,ALB,Albania,2000,Male,Age25_29,[25-29],7,3.7037037,,6.6539924
EU,Europe,ALB,Albania,2001,Male,Age25_29,[25-29],12,6.97674419,,11.77139942
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1962,Male,Age30_34,[30-34],,,,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1966,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1969,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1972,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1973,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1974,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1978,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1983,Male,Age30_34,[30-34],,,,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1986,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1987,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1992,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2000,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Male,Age30_34,[30-34],0,0,,0
CSA,Central and South America,ARG,Argentina,1967,Male,Age25_29,[25-29],118,7.64744005,,14.09796894
CSA,Central and South America,ARG,Argentina,1970,Male,Age30_34,[30-34],129,5.73588261,,16.18569636
CSA,Central and South America,ARG,Argentina,1977,Male,Age30_34,[30-34],127,5.49070471,,14.07982262
CSA,Central and South America,ARG,Argentina,1978,Male,Age30_34,[30-34],113,5.42486798,,12.33624454
CSA,Central and South America,ARG,Argentina,1979,Male,Age30_34,[30-34],90,4.48654038,,9.6670247
CSA,Central and South America,ARG,Argentina,1981,Male,Age25_29,[25-29],120,6.62983425,,10.87941976
CSA,Central and South America,ARG,Argentina,1985,Male,Age30_34,[30-34],88,4.93550196,,8.05787016
CSA,Central and South America,ARG,Argentina,1986,Male,Age30_34,[30-34],110,5.88865096,,10.01547847
CSA,Central and South America,ARG,Argentina,1988,Male,Age30_34,[30-34],100,5.22739153,,8.92857143
CSA,Central and South America,ARG,Argentina,1990,Male,Age30_34,[30-34],84,4.6692607,,7.4270557
CSA,Central and South America,ARG,Argentina,1991,Male,Age30_34,[30-34],107,5.57872784,,9.7538742
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1988,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1989,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1989,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1992,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1993,Male,Age25_29,[25-29],1,12.5,,34.54231434
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1993,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1998,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1998,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Male,Age25_29,[25-29],0,0,,0
CSA,Central and South America,ARG,Argentina,1966,Male,Age25_29,[25-29],97,8.00330033,,11.71497585
CSA,Central and South America,ARG,Argentina,1966,Male,Age30_34,[30-34],105,7.05171256,,13.02729529
CSA,Central and South America,ARG,Argentina,1969,Male,Age25_29,[25-29],142,7.30077121,,16.53084983
CSA,Central and South America,ARG,Argentina,1969,Male,Age30_34,[30-34],151,6.66666667,,18.64197531
CSA,Central and South America,ARG,Argentina,1980,Male,Age25_29,[25-29],95,5.48182343,,8.98260212
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1994,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2000,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Male,Age30_34,[30-34],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Male,Age25_29,[25-29],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Male,Age30_34,[30-34],0,0,,0
CSA,Central and South America,ARG,Argentina,1967,Male,Age30_34,[30-34],107,6.05546123,,13.27543424
CSA,Central and South America,ARG,Argentina,1977,Male,Age25_29,[25-29],133,5.99909788,,12.8875969
CSA,Central and South America,ARG,Argentina,1978,Male,Age25_29,[25-29],132,7.02875399,,12.61950287
CSA,Central and South America,ARG,Argentina,1979,Male,Age25_29,[25-29],97,5.5396916,,9.13370998
CSA,Central and South America,ARG,Argentina,1981,Male,Age30_34,[30-34],104,5.02172863,,10.40832666
CSA,Central and South America,ARG,Argentina,1983,Male,Age30_34,[30-34],76,3.92359319,,7.18336484
CSA,Central and South America,ARG,Argentina,1984,Male,Age25_29,[25-29],83,5.03335355,,7.38105825
CSA,Central and South America,ARG,Argentina,1985,Male,Age25_29,[25-29],89,5.87846764,,7.79266264
CSA,Central and South America,ARG,Argentina,1986,Male,Age25_29,[25-29],99,6.11488573,,8.61918858
CSA,Central and South America,ARG,Argentina,1988,Male,Age25_29,[25-29],115,7.21908349,,9.94809689
CSA,Central and South America,ARG,Argentina,1993,Male,Age25_29,[25-29],119,6.60011093,,9.86569391
CSA,Central and South America,ARG,Argentina,1994,Male,Age25_29,[25-29],121,5.79779588,,9.90261069
CSA,Central and South America,ARG,Argentina,1996,Male,Age30_34,[30-34],107,4.45091514,,9.09941322
CSA,Central and South America,ARG,Argentina,1997,Male,Age30_34,[30-34],100,4.3554007,,8.71338201
CSA,Central and South America,ARG,Argentina,2001,Male,Age25_29,[25-29],203,8.87625711,,14.62097815
CSA,Central and South America,ARG,Argentina,2002,Male,Age25_29,[25-29],247,10.50616759,,17.09955541
CSA,Central and South America,ARG,Argentina,2003,Male,Age30_34,[30-34],188,8.44564241,,15.0426114
CSA,Central and South America,ARG,Argentina,2005,Male,Age25_29,[25-29],256,11.85185185,,16.25564026
CSA,Central and South America,ARG,Argentina,2007,Male,Age25_29,[25-29],288,12.30243486,,18.12764125
CSA,Central and South America,ARG,Argentina,2008,Male,Age25_29,[25-29],279,11.28640777,,17.65912198
CSA,Central and South America,ARG,Argentina,2011,Male,Age25_29,[25-29],307,12.90458176,,19.382806
CSA,Central and South America,ARG,Argentina,2012,Male,Age25_29,[25-29],333,13.93888656,,20.80102044
AS,Asia,ARM,Armenia,1981,Male,Age30_34,[30-34],4,2.40963855,,4.18848168
AS,Asia,ARM,Armenia,1985,Male,Age30_34,[30-34],12,5.45454545,,9.97506234
AS,Asia,ARM,Armenia,1986,Male,Age25_29,[25-29],5,2.77777778,,3.04506699
AS,Asia,ARM,Armenia,1987,Male,Age30_34,[30-34],7,4.29447853,,5.3030303
AS,Asia,ARM,Armenia,1988,Male,Age25_29,[25-29],6,0.93457944,,3.64963504
AS,Asia,ARM,Armenia,1989,Male,Age30_34,[30-34],8,2.65780731,,5.51724138
AS,Asia,ARM,Armenia,1990,Male,Age25_29,[25-29],6,2.35294118,,3.87596899
AS,Asia,ARM,Armenia,1991,Male,Age30_34,[30-34],5,1.36239782,,3.07125307
AS,Asia,ARM,Armenia,1992,Male,Age25_29,[25-29],5,1.26903553,,3.38983051
AS,Asia,ARM,Armenia,1993,Male,Age30_34,[30-34],8,1.75438596,,4.91400491
CSA,Central and South America,ARG,Argentina,1980,Male,Age30_34,[30-34],103,5.21783181,,10.51449571
CSA,Central and South America,ARG,Argentina,1984,Male,Age30_34,[30-34],80,3.83509108,,7.43978425
CSA,Central and South America,ARG,Argentina,1989,Male,Age25_29,[25-29],117,7.52895753,,10.07751938
CSA,Central and South America,ARG,Argentina,1989,Male,Age30_34,[30-34],102,5.44,,9.05861456
CSA,Central and South America,ARG,Argentina,1993,Male,Age30_34,[30-34],114,5.78974099,,10.08760287
CSA,Central and South America,ARG,Argentina,1997,Male,Age25_29,[25-29],113,4.90026019,,9.09921038
CSA,Central and South America,ARG,Argentina,2003,Male,Age25_29,[25-29],268,12.11025757,,17.86529699
CSA,Central and South America,ARG,Argentina,2004,Male,Age25_29,[25-29],273,13.49480969,,17.66529507
CSA,Central and South America,ARG,Argentina,2004,Male,Age30_34,[30-34],172,8.28516378,,13.39434509
CSA,Central and South America,ARG,Argentina,2006,Male,Age25_29,[25-29],285,12.83783784,,17.93376588
CSA,Central and South America,ARG,Argentina,2006,Male,Age30_34,[30-34],198,9.3883357,,14.44065438
CSA,Central and South America,ARG,Argentina,2008,Male,Age30_34,[30-34],252,10.55276382,,17.06988628
CSA,Central and South America,ARG,Argentina,2013,Male,Age25_29,[25-29],264,10.89558399,,16.26976252
CSA,Central and South America,ARG,Argentina,2013,Male,Age30_34,[30-34],235,9.26656151,,15.04909206
CSA,Central and South America,ARG,Argentina,2014,Male,Age30_34,[30-34],255,10.53719008,,16.36526764
AS,Asia,ARM,Armenia,1982,Male,Age25_29,[25-29],5,3.04878049,,3.62581581
AS,Asia,ARM,Armenia,2010,Male,Age25_29,[25-29],6,4.41176471,,5.3428317
AS,Asia,ARM,Armenia,2011,Male,Age25_29,[25-29],3,1.96078431,,2.58308937
AS,Asia,ARM,Armenia,2011,Male,Age30_34,[30-34],5,3.47222222,,5.32918368
OA,Oceania,AUS,Australia,1953,Male,Age25_29,[25-29],50,8.23723229,,13.60914535
OA,Oceania,AUS,Australia,1953,Male,Age30_34,[30-34],52,8.37359098,,14.69341622
CSA,Central and South America,ARG,Argentina,1990,Male,Age25_29,[25-29],98,6.25398851,,8.40480274
CSA,Central and South America,ARG,Argentina,1991,Male,Age25_29,[25-29],107,6.21370499,,9.06779661
CSA,Central and South America,ARG,Argentina,1994,Male,Age30_34,[30-34],105,4.70640968,,9.15351757
CSA,Central and South America,ARG,Argentina,1996,Male,Age25_29,[25-29],119,5.08547009,,9.39226519
CSA,Central and South America,ARG,Argentina,2001,Male,Age30_34,[30-34],172,7.38514384,,14.34702278
CSA,Central and South America,ARG,Argentina,2002,Male,Age30_34,[30-34],165,6.90087829,,13.50268704
CSA,Central and South America,ARG,Argentina,2010,Male,Age30_34,[30-34],214,8.96898575,,13.84111691
CSA,Central and South America,ARG,Argentina,2012,Male,Age30_34,[30-34],283,10.89718906,,18.06503669
CSA,Central and South America,ARG,Argentina,2014,Male,Age25_29,[25-29],276,11.3627007,,16.76361421
AS,Asia,ARM,Armenia,1982,Male,Age30_34,[30-34],4,2.02020202,,3.93313668
AS,Asia,ARM,Armenia,1986,Male,Age30_34,[30-34],8,4.44444444,,6.3542494
AS,Asia,ARM,Armenia,1987,Male,Age25_29,[25-29],2,1.02040816,,1.20264582
AS,Asia,ARM,Armenia,1988,Male,Age30_34,[30-34],3,0.47095761,,2.16763006
AS,Asia,ARM,Armenia,1989,Male,Age25_29,[25-29],6,2.47933884,,3.76175549
AS,Asia,ARM,Armenia,1990,Male,Age30_34,[30-34],10,3.03030303,,6.56598818
AS,Asia,ARM,Armenia,1991,Male,Age25_29,[25-29],15,5.76923077,,9.93377483
AS,Asia,ARM,Armenia,1992,Male,Age30_34,[30-34],10,2.07039337,,6.05693519
AS,Asia,ARM,Armenia,1993,Male,Age25_29,[25-29],9,2.86624204,,6.30252101
AS,Asia,ARM,Armenia,1994,Male,Age30_34,[30-34],5,0.98814229,,3.16656111
AS,Asia,ARM,Armenia,1995,Male,Age25_29,[25-29],9,4.45544554,,6.52173913
AS,Asia,ARM,Armenia,1996,Male,Age30_34,[30-34],8,3.11284047,,5.48696845
AS,Asia,ARM,Armenia,1997,Male,Age25_29,[25-29],3,2.08333333,,2.14285714
AS,Asia,ARM,Armenia,1994,Male,Age25_29,[25-29],5,1.63934426,,3.5945363
AS,Asia,ARM,Armenia,1995,Male,Age30_34,[30-34],12,3.78548896,,7.92079208
AS,Asia,ARM,Armenia,1996,Male,Age25_29,[25-29],5,2.73224044,,3.6101083
AS,Asia,ARM,Armenia,1997,Male,Age30_34,[30-34],6,2.5,,4.22535211
AS,Asia,ARM,Armenia,1998,Male,Age25_29,[25-29],3,2.02702703,,2.1141649
AS,Asia,ARM,Armenia,1999,Male,Age30_34,[30-34],3,1.62162162,,2.20264317
AS,Asia,ARM,Armenia,2000,Male,Age25_29,[25-29],2,1.85185185,,1.36054422
AS,Asia,ARM,Armenia,2001,Male,Age30_34,[30-34],2,1.10497238,,1.46487951
AS,Asia,ARM,Armenia,2002,Male,Age25_29,[25-29],6,6.4516129,,5.49692172
AS,Asia,ARM,Armenia,2003,Male,Age30_34,[30-34],7,4.54545455,,7.16127184
AS,Asia,ARM,Armenia,2009,Male,Age25_29,[25-29],1,0.63694268,,0.90867787
AS,Asia,ARM,Armenia,2010,Male,Age30_34,[30-34],4,2.42424242,,4.41325743
AS,Asia,ARM,Armenia,2012,Male,Age25_29,[25-29],3,2.12765957,,2.2401601
AS,Asia,ARM,Armenia,2013,Male,Age30_34,[30-34],5,3.20512821,,4.32803005
OA,Oceania,AUS,Australia,1950,Male,Age30_34,[30-34],35,6.02409639,,11.36732705
OA,Oceania,AUS,Australia,1952,Male,Age25_29,[25-29],59,8.74074074,,16.12462421
OA,Oceania,AUS,Australia,1954,Male,Age30_34,[30-34],58,8.80121396,,15.85999453
OA,Oceania,AUS,Australia,1955,Male,Age25_29,[25-29],48,7.84313725,,13.05412021
OA,Oceania,AUS,Australia,1957,Male,Age30_34,[30-34],70,9.07911803,,18.11594203
OA,Oceania,AUS,Australia,1959,Male,Age25_29,[25-29],61,12.32323232,,17.65557164
OA,Oceania,AUS,Australia,1962,Male,Age25_29,[25-29],78,15.14563107,,22.74052478
OA,Oceania,AUS,Australia,1964,Male,Age30_34,[30-34],106,15.79731744,,29.24137931
OA,Oceania,AUS,Australia,1967,Male,Age30_34,[30-34],95,15.91289782,,26.08456892
OA,Oceania,AUS,Australia,1954,Male,Age25_29,[25-29],61,9.7133758,,16.64847162
OA,Oceania,AUS,Australia,1958,Male,Age25_29,[25-29],71,12.97989031,,20.13042246
OA,Oceania,AUS,Australia,1958,Male,Age30_34,[30-34],93,13.96396396,,23.9505537
OA,Oceania,AUS,Australia,1963,Male,Age25_29,[25-29],93,18.19960861,,26.59422362
OA,Oceania,AUS,Australia,1963,Male,Age30_34,[30-34],104,16.96574225,,28.15376286
OA,Oceania,AUS,Australia,1969,Male,Age25_29,[25-29],95,14.72868217,,21.84410209
OA,Oceania,AUS,Australia,1969,Male,Age30_34,[30-34],81,12.73584906,,20.98445596
OA,Oceania,AUS,Australia,1971,Male,Age25_29,[25-29],98,13.90070922,,20.39966694
OA,Oceania,AUS,Australia,1974,Male,Age25_29,[25-29],91,11.75710594,,16.29072682
OA,Oceania,AUS,Australia,1974,Male,Age30_34,[30-34],78,11.38686131,,17.2109444
OA,Oceania,AUS,Australia,1976,Male,Age25_29,[25-29],118,16.38888889,,19.84193711
OA,Oceania,AUS,Australia,1982,Male,Age30_34,[30-34],127,15.875,,20.37215271
OA,Oceania,AUS,Australia,1988,Male,Age25_29,[25-29],220,21.67487685,,30.99901367
OA,Oceania,AUS,Australia,1988,Male,Age30_34,[30-34],178,19.64679912,,26.75082657
OA,Oceania,AUS,Australia,1991,Male,Age30_34,[30-34],222,23.36842105,,31.10114878
OA,Oceania,AUS,Australia,1993,Male,Age25_29,[25-29],190,23.31288344,,27.79809803
OA,Oceania,AUS,Australia,1996,Male,Age25_29,[25-29],238,27.64227642,,33.49753695
OA,Oceania,AUS,Australia,1996,Male,Age30_34,[30-34],233,22.73170732,,32.32967948
OA,Oceania,AUS,Australia,1998,Male,Age25_29,[25-29],313,31.08242304,,42.7883807
OA,Oceania,AUS,Australia,1998,Male,Age30_34,[30-34],266,25.62620424,,37.85760134
OA,Oceania,AUS,Australia,2004,Male,Age25_29,[25-29],174,26.7281106,,25.4266638
OA,Oceania,AUS,Australia,2006,Male,Age25_29,[25-29],124,22.42314647,,17.96455767
OA,Oceania,AUS,Australia,2006,Male,Age30_34,[30-34],153,20.59219381,,20.32698547
AS,Asia,ARM,Armenia,1998,Male,Age30_34,[30-34],3,1.50753769,,2.1691974
AS,Asia,ARM,Armenia,1999,Male,Age25_29,[25-29],3,2.94117647,,2.08913649
AS,Asia,ARM,Armenia,2000,Male,Age30_34,[30-34],3,1.71428571,,2.20102715
AS,Asia,ARM,Armenia,2001,Male,Age25_29,[25-29],0,0,,0
AS,Asia,ARM,Armenia,2002,Male,Age30_34,[30-34],6,3.61445783,,6.16960237
AS,Asia,ARM,Armenia,2003,Male,Age25_29,[25-29],3,2.97029703,,2.6556428
AS,Asia,ARM,Armenia,2006,Male,Age30_34,[30-34],4,2.36686391,,4.70223121
AS,Asia,ARM,Armenia,2008,Male,Age25_29,[25-29],2,1.53846154,,1.4373392
AS,Asia,ARM,Armenia,2009,Male,Age30_34,[30-34],1,0.56497175,,1.12870639
AS,Asia,ARM,Armenia,2012,Male,Age30_34,[30-34],8,5.16129032,,7.17334385
AS,Asia,ARM,Armenia,2013,Male,Age25_29,[25-29],4,3.63636364,,2.96381918
OA,Oceania,AUS,Australia,1950,Male,Age25_29,[25-29],39,6.93950178,,11.26516465
OA,Oceania,AUS,Australia,1952,Male,Age30_34,[30-34],62,9.74842767,,18.22457378
OA,Oceania,AUS,Australia,1955,Male,Age30_34,[30-34],59,8.63836018,,15.67481403
OA,Oceania,AUS,Australia,1957,Male,Age25_29,[25-29],57,9.46843854,,15.68088033
OA,Oceania,AUS,Australia,1959,Male,Age30_34,[30-34],85,11.69188446,,21.7948718
OA,Oceania,AUS,Australia,1960,Male,Age25_29,[25-29],55,10.72124756,,16.10541728
OA,Oceania,AUS,Australia,1962,Male,Age30_34,[30-34],93,14.50858034,,24.6031746
OA,Oceania,AUS,Australia,1964,Male,Age25_29,[25-29],70,14.49275362,,19.46066166
OA,Oceania,AUS,Australia,1966,Male,Age30_34,[30-34],72,12.58741259,,20.25316456
OA,Oceania,AUS,Australia,1967,Male,Age25_29,[25-29],95,15.59934319,,23.80952381
OA,Oceania,AUS,Australia,1968,Male,Age30_34,[30-34],83,14.02027027,,22.25201072
OA,Oceania,AUS,Australia,1972,Male,Age25_29,[25-29],93,14.39628483,,18.09690601
OA,Oceania,AUS,Australia,2007,Male,Age30_34,[30-34],181,25.42134831,,24.61192033
OA,Oceania,AUS,Australia,2013,Male,Age25_29,[25-29],164,28.52173913,,18.82661946
OA,Oceania,AUS,Australia,2013,Male,Age30_34,[30-34],165,25.26799387,,19.84857343
OA,Oceania,AUS,Australia,2014,Male,Age25_29,[25-29],175,30.59440559,,19.78355659
OA,Oceania,AUS,Australia,2014,Male,Age30_34,[30-34],232,31.7373461,,27.14930009
EU,Europe,AUT,Austria,1957,Male,Age25_29,[25-29],85,14.11960133,,36.54342218
EU,Europe,AUT,Austria,1957,Male,Age30_34,[30-34],66,13.17365269,,30.58387396
EU,Europe,AUT,Austria,1958,Male,Age25_29,[25-29],80,15.59454191,,35.05696757
EU,Europe,AUT,Austria,1962,Male,Age25_29,[25-29],61,16.94444444,,30.1980198
EU,Europe,AUT,Austria,1962,Male,Age30_34,[30-34],84,16.47058824,,36.77758319
EU,Europe,AUT,Austria,1967,Male,Age25_29,[25-29],93,18.09338521,,32.39289446
EU,Europe,AUT,Austria,1967,Male,Age30_34,[30-34],61,13.8952164,,30.53053053
EU,Europe,AUT,Austria,1971,Male,Age25_29,[25-29],54,11.73913043,,21.96908055
EU,Europe,AUT,Austria,1971,Male,Age30_34,[30-34],90,16.54411765,,35.39127015
EU,Europe,AUT,Austria,1973,Male,Age25_29,[25-29],72,15.45064378,,29.07915994
EU,Europe,AUT,Austria,1976,Male,Age25_29,[25-29],87,19.8630137,,32.73137698
EU,Europe,AUT,Austria,1976,Male,Age30_34,[30-34],68,13.4122288,,27.56384272
EU,Europe,AUT,Austria,1978,Male,Age25_29,[25-29],81,18.88111888,,31.39534884
EU,Europe,AUT,Austria,1982,Male,Age25_29,[25-29],132,29.86425339,,49.15157676
EU,Europe,AUT,Austria,1982,Male,Age30_34,[30-34],113,22.33201581,,43.09670825
EU,Europe,AUT,Austria,1987,Male,Age30_34,[30-34],130,30.23255814,,48.83307727
EU,Europe,AUT,Austria,1989,Male,Age25_29,[25-29],114,25.16556291,,34.07918927
EU,Europe,AUT,Austria,1989,Male,Age30_34,[30-34],104,26.32911392,,36.20879944
OA,Oceania,AUS,Australia,1968,Male,Age25_29,[25-29],65,11.13013699,,15.77287066
OA,Oceania,AUS,Australia,1971,Male,Age30_34,[30-34],89,13.62940276,,21.61243322
OA,Oceania,AUS,Australia,1972,Male,Age30_34,[30-34],86,14.02936378,,20.23529412
