Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
EU,Europe,ALB,Albania,1999,Female,Age05_09,[5-9],1,1.35135135,,0.52548607
EU,Europe,ALB,Albania,2000,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,2001,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,2002,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,2003,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,2004,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,2006,Female,Age10_14,[10-14],0,0,,0
EU,Europe,ALB,Albania,2007,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1961,Female,Age10_14,[10-14],,,,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1966,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1969,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1970,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1971,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1975,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1976,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,1998,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,1998,Female,Age10_14,[10-14],1,2.63157895,,0.57405281
EU,Europe,ALB,Albania,2003,Female,Age10_14,[10-14],0,0,,0
EU,Europe,ALB,Albania,2005,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,2005,Female,Age10_14,[10-14],0,0,,0
EU,Europe,ALB,Albania,2008,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,2008,Female,Age10_14,[10-14],1,5.26315789,,0.74977694
EU,Europe,ALB,Albania,2009,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1962,Female,Age05_09,[5-9],0,0,,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1962,Female,Age10_14,[10-14],,,,
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1973,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1973,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1978,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1978,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1995,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1995,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2004,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2005,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2013,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1990,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1991,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1992,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1992,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1993,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1993,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2000,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2000,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2001,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2008,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Female,Age10_14,[10-14],0,0,,0
CSA,Central and South America,ARG,Argentina,1977,Female,Age05_09,[5-9],1,0.16155089,,0.08071025
CSA,Central and South America,ARG,Argentina,1977,Female,Age10_14,[10-14],22,4.12757974,,1.84254606
CSA,Central and South America,ARG,Argentina,1984,Female,Age10_14,[10-14],3,0.6302521,,0.22270062
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1977,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1985,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1987,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1989,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1994,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1998,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,1999,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2002,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2003,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2006,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2007,Female,Age10_14,[10-14],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2009,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2012,Female,Age10_14,[10-14],0,0,,0
CSA,Central and South America,ARG,Argentina,1968,Female,Age05_09,[5-9],3,0.4109589,,0.27347311
CSA,Central and South America,ARG,Argentina,1969,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1970,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1980,Female,Age10_14,[10-14],18,3.87931034,,1.48026316
CSA,Central and South America,ARG,Argentina,1982,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1985,Female,Age10_14,[10-14],11,2.52293578,,0.80403479
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Female,Age05_09,[5-9],0,0,,0
NAC,North America and the Caribbean,ATG,Antigua and Barbuda,2014,Female,Age10_14,[10-14],0,0,,0
CSA,Central and South America,ARG,Argentina,1966,Female,Age10_14,[10-14],10,2.79329609,,0.9487666
CSA,Central and South America,ARG,Argentina,1967,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1967,Female,Age10_14,[10-14],12,2.93398533,,1.13636364
CSA,Central and South America,ARG,Argentina,1970,Female,Age10_14,[10-14],19,3.29289428,,1.72101449
CSA,Central and South America,ARG,Argentina,1978,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1978,Female,Age10_14,[10-14],19,3.89344262,,1.56378601
CSA,Central and South America,ARG,Argentina,1979,Female,Age05_09,[5-9],1,0.16949153,,0.07794232
CSA,Central and South America,ARG,Argentina,1979,Female,Age10_14,[10-14],14,2.99145299,,1.13452188
CSA,Central and South America,ARG,Argentina,1981,Female,Age05_09,[5-9],2,0.3649635,,0.14586828
CSA,Central and South America,ARG,Argentina,1981,Female,Age10_14,[10-14],12,2.47933884,,0.99116214
CSA,Central and South America,ARG,Argentina,1983,Female,Age05_09,[5-9],2,0.36429872,,0.14566642
CSA,Central and South America,ARG,Argentina,1983,Female,Age10_14,[10-14],7,1.60550459,,0.54858934
CSA,Central and South America,ARG,Argentina,1986,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1986,Female,Age10_14,[10-14],7,1.71568627,,0.50879488
CSA,Central and South America,ARG,Argentina,1987,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1987,Female,Age10_14,[10-14],14,3.67454068,,1.00444827
CSA,Central and South America,ARG,Argentina,1990,Female,Age10_14,[10-14],13,3.14009662,,0.82070707
CSA,Central and South America,ARG,Argentina,1992,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1988,Female,Age10_14,[10-14],10,2.42718447,,0.66093853
CSA,Central and South America,ARG,Argentina,1991,Female,Age10_14,[10-14],9,2.06422018,,0.54119062
CSA,Central and South America,ARG,Argentina,1993,Female,Age05_09,[5-9],1,0.23310023,,0.06152332
CSA,Central and South America,ARG,Argentina,1996,Female,Age10_14,[10-14],9,2.21674877,,0.55710306
CSA,Central and South America,ARG,Argentina,1998,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2000,Female,Age10_14,[10-14],21,5.28967254,,1.23844779
CSA,Central and South America,ARG,Argentina,2001,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2002,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2005,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2007,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2008,Female,Age05_09,[5-9],1,0.27322404,,0.05804144
CSA,Central and South America,ARG,Argentina,2009,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2011,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2014,Female,Age10_14,[10-14],35,9.61538462,,2.01747944
AS,Asia,ARM,Armenia,1982,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,1985,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,1986,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,1987,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,1988,Female,Age10_14,[10-14],1,0.124533,,0.6993007
AS,Asia,ARM,Armenia,1989,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,1990,Female,Age10_14,[10-14],0,0,,0
CSA,Central and South America,ARG,Argentina,1989,Female,Age05_09,[5-9],2,0.45146727,,0.12547051
CSA,Central and South America,ARG,Argentina,1989,Female,Age10_14,[10-14],9,2.02702703,,0.57877814
CSA,Central and South America,ARG,Argentina,1993,Female,Age10_14,[10-14],15,3.54609929,,0.91218682
CSA,Central and South America,ARG,Argentina,1994,Female,Age05_09,[5-9],3,0.78125,,0.18350869
CSA,Central and South America,ARG,Argentina,1998,Female,Age10_14,[10-14],20,4.784689,,1.20414902
CSA,Central and South America,ARG,Argentina,1999,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1999,Female,Age10_14,[10-14],20,4.59770115,,1.19064132
CSA,Central and South America,ARG,Argentina,2009,Female,Age10_14,[10-14],28,6.94789082,,1.62581516
CSA,Central and South America,ARG,Argentina,2010,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2010,Female,Age10_14,[10-14],20,4.72813239,,1.16503271
AS,Asia,ARM,Armenia,1981,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2006,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2006,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,2007,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,2013,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2013,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,2014,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2014,Female,Age10_14,[10-14],1,10,,1.2489696
OA,Oceania,AUS,Australia,1952,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1952,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1957,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1957,Female,Age10_14,[10-14],1,0.65789474,,0.24061598
AS,Asia,ARM,Armenia,1991,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,1992,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,1993,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,1994,Female,Age10_14,[10-14],1,3.44827586,,0.56306306
AS,Asia,ARM,Armenia,1995,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,1996,Female,Age10_14,[10-14],1,5.88235294,,0.53475936
AS,Asia,ARM,Armenia,1997,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,1998,Female,Age10_14,[10-14],1,4,,0.52714813
AS,Asia,ARM,Armenia,1999,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2000,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,2001,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2002,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,2003,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2007,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2008,Female,Age10_14,[10-14],1,5.88235294,,0.89608144
AS,Asia,ARM,Armenia,2011,Female,Age10_14,[10-14],0,0,,0
AS,Asia,ARM,Armenia,2012,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1951,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1953,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1955,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1956,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1958,Female,Age10_14,[10-14],1,0.64516129,,0.22537751
OA,Oceania,AUS,Australia,1963,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1992,Female,Age10_14,[10-14],13,2.96127563,,0.78336848
CSA,Central and South America,ARG,Argentina,1995,Female,Age05_09,[5-9],1,0.27247956,,0.06084946
CSA,Central and South America,ARG,Argentina,1995,Female,Age10_14,[10-14],18,4.13793103,,1.11269086
CSA,Central and South America,ARG,Argentina,1997,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,1997,Female,Age10_14,[10-14],11,2.58823529,,0.66971529
CSA,Central and South America,ARG,Argentina,2003,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2003,Female,Age10_14,[10-14],25,6.29722922,,1.44091305
CSA,Central and South America,ARG,Argentina,2004,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2004,Female,Age10_14,[10-14],25,6.34517766,,1.43242178
CSA,Central and South America,ARG,Argentina,2006,Female,Age05_09,[5-9],2,0.49751244,,0.11668346
CSA,Central and South America,ARG,Argentina,2006,Female,Age10_14,[10-14],24,5.6206089,,1.37170762
CSA,Central and South America,ARG,Argentina,2012,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2013,Female,Age05_09,[5-9],0,0,,0
CSA,Central and South America,ARG,Argentina,2013,Female,Age10_14,[10-14],32,8.53333333,,1.85268063
AS,Asia,ARM,Armenia,1982,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2009,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2010,Female,Age05_09,[5-9],0,0,,0
AS,Asia,ARM,Armenia,2010,Female,Age10_14,[10-14],2,13.33333333,,2.32134359
OA,Oceania,AUS,Australia,1950,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1950,Female,Age10_14,[10-14],2,1.28205128,,0.69808028
OA,Oceania,AUS,Australia,1954,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1961,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1962,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1962,Female,Age10_14,[10-14],3,2.23880597,,0.60642814
OA,Oceania,AUS,Australia,1966,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1967,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1968,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1968,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1971,Female,Age10_14,[10-14],3,2.27272727,,0.50318685
OA,Oceania,AUS,Australia,1973,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1973,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1978,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1978,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1982,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1982,Female,Age10_14,[10-14],1,0.82644628,,0.15082956
OA,Oceania,AUS,Australia,1985,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1985,Female,Age10_14,[10-14],4,3.84615385,,0.6076257
OA,Oceania,AUS,Australia,1990,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1990,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1993,Female,Age10_14,[10-14],2,2,,0.32589213
OA,Oceania,AUS,Australia,1995,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1995,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,2000,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,2000,Female,Age10_14,[10-14],1,1.2345679,,0.15326258
OA,Oceania,AUS,Australia,1965,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1966,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1969,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1970,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1971,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1974,Female,Age10_14,[10-14],1,0.57142857,,0.16257519
OA,Oceania,AUS,Australia,1975,Female,Age10_14,[10-14],1,0.70422535,,0.16157699
OA,Oceania,AUS,Australia,1976,Female,Age10_14,[10-14],3,2.02702703,,0.49115914
OA,Oceania,AUS,Australia,1979,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1980,Female,Age10_14,[10-14],2,1.47058824,,0.32520325
OA,Oceania,AUS,Australia,1981,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1983,Female,Age10_14,[10-14],1,0.8,,0.14907573
OA,Oceania,AUS,Australia,1987,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1988,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1991,Female,Age10_14,[10-14],3,3.22580645,,0.49726504
OA,Oceania,AUS,Australia,1992,Female,Age10_14,[10-14],2,2.4691358,,0.32894737
OA,Oceania,AUS,Australia,1996,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1997,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1998,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1999,Female,Age10_14,[10-14],6,7.22891566,,0.92743014
OA,Oceania,AUS,Australia,2002,Female,Age10_14,[10-14],4,5.47945205,,0.59978738
OA,Oceania,AUS,Australia,2007,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,2008,Female,Age10_14,[10-14],3,6.12244898,,0.43944068
OA,Oceania,AUS,Australia,1955,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1959,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1959,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1960,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1964,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1964,Female,Age10_14,[10-14],4,2.43902439,,0.7797271
OA,Oceania,AUS,Australia,1972,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1972,Female,Age10_14,[10-14],1,0.63291139,,0.16466326
OA,Oceania,AUS,Australia,1974,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1977,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1977,Female,Age10_14,[10-14],1,0.75757576,,0.16570008
OA,Oceania,AUS,Australia,1984,Female,Age10_14,[10-14],0,0,,0
OA,Oceania,AUS,Australia,1986,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1986,Female,Age10_14,[10-14],1,1,,0.15642109
OA,Oceania,AUS,Australia,1989,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1989,Female,Age10_14,[10-14],1,1.0989011,,0.16559033
OA,Oceania,AUS,Australia,1991,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1994,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,1994,Female,Age10_14,[10-14],1,1,,0.16144656
OA,Oceania,AUS,Australia,2003,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,2004,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,2004,Female,Age10_14,[10-14],1,1.47058824,,0.14748327
OA,Oceania,AUS,Australia,2006,Female,Age10_14,[10-14],1,2.08333333,,0.14669317
OA,Oceania,AUS,Australia,2001,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,2001,Female,Age10_14,[10-14],4,6.34920635,,0.6059743
OA,Oceania,AUS,Australia,2008,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,2009,Female,Age05_09,[5-9],0,0,,0
OA,Oceania,AUS,Australia,2009,Female,Age10_14,[10-14],3,4.47761194,,0.43834656
EU,Europe,AUT,Austria,1956,Female,Age05_09,[5-9],0,0,,0
EU,Europe,AUT,Austria,1956,Female,Age10_14,[10-14],2,2.10526316,,0.79270709
EU,Europe,AUT,Austria,1961,Female,Age05_09,[5-9],0,0,,0
EU,Europe,AUT,Austria,1961,Female,Age10_14,[10-14],0,0,,0
EU,Europe,AUT,Austria,1965,Female,Age10_14,[10-14],1,1.25,,0.42498938
EU,Europe,AUT,Austria,1966,Female,Age05_09,[5-9],0,0,,0
EU,Europe,AUT,Austria,1966,Female,Age10_14,[10-14],0,0,,0
EU,Europe,AUT,Austria,1970,Female,Age05_09,[5-9],0,0,,0
EU,Europe,AUT,Austria,1970,Female,Age10_14,[10-14],0,0,,0
EU,Europe,AUT,Austria,1973,Female,Age10_14,[10-14],1,1.13636364,,0.33134526
EU,Europe,AUT,Austria,1975,Female,Age05_09,[5-9],0,0,,0
EU,Europe,AUT,Austria,1975,Female,Age10_14,[10-14],4,4.76190476,,1.27307447
EU,Europe,AUT,Austria,1982,Female,Age05_09,[5-9],0,0,,0
EU,Europe,AUT,Austria,1983,Female,Age10_14,[10-14],2,3.125,,0.74032671
EU,Europe,AUT,Austria,1986,Female,Age05_09,[5-9],0,0,,0
EU,Europe,AUT,Austria,1986,Female,Age10_14,[10-14],1,2.94117647,,0.42627381
EU,Europe,AUT,Austria,1991,Female,Age05_09,[5-9],0,0,,0
EU,Europe,AUT,Austria,1991,Female,Age10_14,[10-14],0,0,,0
EU,Europe,ALB,Albania,1987,Female,Age10_14,[10-14],0,0,,0
EU,Europe,ALB,Albania,1988,Female,Age05_09,[5-9],0,0,,0
EU,Europe,ALB,Albania,1989,Female,Age10_14,[10-14],0,0,,0
EU,Europe,ALB,Albania,1992,Female,Age05_09,[5-9],0,0,,0
